,episode,score,avg_score,action,theta_k,EP(t) [W],PAPR [W],PAPR [dB]
101,,,,109,"[-5.334615707397461e-05, 0.11309814453125, 2.0703125, 6.39453125]",7.9216366342125735,1.9804091585531434,2.967549260920334
102,,,,324,"[-5.334615707397461e-05, 0.11309814453125, 2.1953125, 6.51953125]",7.629658502100274,1.9074146255250686,2.8044510836053265
103,,,,436,"[0.01251220703125, 0.11309814453125, 2.1953125, 6.5078125]",7.60296355624916,1.90074088906229,2.7892291743344284
104,,,,21,"[-0.1131591796875, -0.01256561279296875, 2.3203125, 6.49609375]",7.47952054436246,1.869880136090615,2.718137680857739
105,,,,505,"[0.01250457763671875, -0.13818359375, 2.30859375, 6.37109375]",8.457694497939226,2.1144236244848065,3.251920025290983
106,,,,329,"[0.01250457763671875, -0.1256103515625, 2.18359375, 6.49609375]",8.311950999884992,2.077987749971248,3.17642983001923
107,,,,199,"[-6.181001663208008e-05, -0.1256103515625, 2.30859375, 6.62109375]",8.586111089677935,2.146527772419484,3.317365118839428
108,,,,308,"[-6.181001663208008e-05, -0.1256103515625, 2.296875, 6.6328125]",8.574380609368498,2.1435951523421246,3.3114276623244105
109,,,,598,"[0.1256103515625, -0.113037109375, 2.421875, 6.64453125]",9.138149397542843,2.284537349385711,3.587982626322676
110,,,,199,"[0.113037109375, -0.113037109375, 2.546875, 6.76953125]",9.400410610641256,2.350102652660314,3.7108683270163056
111,,,,449,"[0.1256103515625, -0.113037109375, 2.671875, 6.89453125]",9.743494024422898,2.4358735061057244,3.866547318152527
112,,,,60,"[-5.334615707397461e-05, -0.113037109375, 2.671875, 6.76953125]",9.130006573028263,2.2825016432570657,3.5841109887105467
113,,,,415,"[0.01251220703125, -0.1256103515625, 2.68359375, 6.64453125]",9.061382385900256,2.265345596475064,3.551344664780971
114,,,,441,"[0.02508544921875, -0.1256103515625, 2.6953125, 6.6328125]",9.092978239249033,2.2732445598122584,3.566461604339759
115,,,,180,"[0.01251983642578125, -0.1256103515625, 2.68359375, 6.5078125]",8.819207226852033,2.204801806713008,3.433695561079601
116,,,,186,"[-4.655122756958008e-05, -0.1256103515625, 2.68359375, 6.49609375]",8.749220500329521,2.1873051250823803,3.3990937055313664
117,,,,524,"[0.1256103515625, -0.251220703125, 2.80859375, 6.62109375]",10.193411676016773,2.548352919004193,4.062595728636373
118,,,,438,"[0.13818359375, -0.251220703125, 2.80859375, 6.6328125]",10.264940973327846,2.5662352433319615,4.0929646505456585
119,,,,43,"[0.01251983642578125, -0.263671875, 2.8203125, 6.64453125]",9.872026880772864,2.468006720193216,3.9234633791341538
120,6.0,-29.846491630117132,-50.752256374165945,122,"[-0.1256103515625, 0.1256103515625, 2.21875, 6.28125]",6.640245164597555,1.6600612911493888,2.201241229295573
121,,,,199,"[-0.13818359375, 0.1256103515625, 2.34375, 6.40625]",6.596453235484107,1.6491133088710268,2.172504965946915
