,episode,score,avg_score,action,theta_k,EP(t) [W],PAPR [W],PAPR [dB]
103,,,,497,"[0.13818359375, 5.334615707397461e-05, 2.23046875, 6.4296875]",8.03457971806537,2.0086449295163424,3.0290317279581136
104,,,,146,"[0.1256103515625, -0.1256103515625, 2.35546875, 6.41796875]",8.886487962764733,2.221621990691183,3.466701656207421
105,,,,196,"[0.113037109375, -0.1256103515625, 2.48046875, 6.40625]",8.946508245580652,2.236627061395163,3.4959357520946863
106,,,,515,"[0.2386474609375, -0.251220703125, 2.4921875, 6.28125]",9.954887266493808,2.488721816623452,3.959763549222682
107,,,,516,"[0.3642578125, -0.376953125, 2.50390625, 6.26953125]",11.128903047880796,2.782225761970199,4.443923676401344
108,,,,141,"[0.351806640625, -0.50244140625, 2.515625, 6.2578125]",11.765702281613,2.94142557040325,4.685578635097574
109,,,,233,"[0.33935546875, -0.376708984375, 2.50390625, 6.26953125]",11.036615232721374,2.7591538081803435,4.407759107662975
110,,,,172,"[0.326904296875, -0.38916015625, 2.62890625, 6.26953125]",11.070487421980774,2.7676218554951935,4.4210675150346255
111,,,,524,"[0.45263671875, -0.5146484375, 2.75390625, 6.39453125]",12.40621367131686,3.101553417829215,4.915792653877124
112,,,,481,"[0.465087890625, -0.388916015625, 2.7421875, 6.3828125]",11.779488431676999,2.9448721079192497,4.690664386711649
113,,,,317,"[0.465087890625, -0.388916015625, 2.75390625, 6.3828125]",11.775630434797367,2.943907608699342,4.689241760249432
114,,,,191,"[0.45263671875, -0.388916015625, 2.765625, 6.37109375]",11.70111086847514,2.925277717118785,4.661671029948874
115,,,,471,"[0.465087890625, -0.37646484375, 2.890625, 6.359375]",11.563637612252409,2.890909403063102,4.61034481720369
116,,,,340,"[0.465087890625, -0.364013671875, 2.90234375, 6.234375]",11.169222717126058,2.7923056792815144,4.459629596382512
117,,,,260,"[0.465087890625, -0.48974609375, 2.90234375, 6.109375]",11.457632922422608,2.864408230605652,4.570349129602172
118,,,,579,"[0.5908203125, -0.477294921875, 2.77734375, 6.234375]",12.355794785906829,3.0889486964767072,4.898106952803774
119,,,,51,"[0.465087890625, -0.477294921875, 2.65234375, 6.22265625]",11.958405096178407,2.9896012740446016,4.756132699199938
120,6.0,-80.43390418296684,-121.17363349941363,187,"[-0.01256561279296875, 0.0, 2.09375, 6.28125]",7.256347614685165,1.8140869036712912,2.5865808806083286
121,,,,362,"[-0.01256561279296875, 0.1256103515625, 2.09375, 6.28125]",7.423921554765759,1.8559803886914397,2.6857338291296795
122,,,,103,"[-0.13818359375, 0.251220703125, 1.9677734375, 6.29296875]",8.099300810774135,2.024825202693534,3.0638753778167387
123,,,,125,"[-0.1507568359375, 0.1256103515625, 1.841796875, 6.16796875]",8.273833363915049,2.0684583409787622,3.156467785720027
124,,,,550,"[-0.0251007080078125, 0.1256103515625, 1.7158203125, 6.04296875]",8.72660767946449,2.1816519198661224,3.387854605785343
125,,,,570,"[0.1005859375, 0.1256103515625, 1.841796875, 5.91796875]",7.733992189437929,1.9334980473594823,2.8634373781511986
126,,,,424,"[0.1131591796875, 0.113037109375, 1.9677734375, 6.04296875]",7.453445831291366,1.8633614578228415,2.702971082034807
127,,,,474,"[0.125732421875, 0.1256103515625, 2.09375, 6.16796875]",7.199131307682154,1.7997828269205385,2.5522010356983738
128,,,,214,"[0.1131591796875, 0.13818359375, 2.09375, 6.29296875]",7.601210490044599,1.9003026225111497,2.788227677008618
129,,,,555,"[0.23876953125, 0.13818359375, 2.08203125, 6.16796875]",7.376991353542696,1.844247838385674,2.6581928310088
130,,,,520,"[0.364501953125, 0.01251983642578125, 2.20703125, 6.04296875]",8.311648225605856,2.077912056401464,3.176271629382988
131,,,,315,"[0.364501953125, 0.01251983642578125, 2.21875, 5.91796875]",8.164622046269987,2.0411555115674966,3.098760940069989
132,,,,327,"[0.364501953125, 0.02508544921875, 2.09375, 5.91796875]",7.968390365042075,1.9920975912605188,2.993106103465882
133,,,,444,"[0.376953125, 0.02508544921875, 2.10546875, 6.04296875]",8.14862894721989,2.0371572368049726,3.0902455106267497
134,,,,125,"[0.364501953125, -0.1005859375, 1.9794921875, 5.91796875]",8.522135490123285,2.130533872530821,3.2848844327070514
135,,,,67,"[0.2388916015625, -0.1005859375, 1.9921875, 5.91796875]",8.12649917965426,2.031624794913565,3.0784350452495426
136,,,,223,"[0.226318359375, -0.0880126953125, 2.1171875, 5.9296875]",8.178006573894837,2.0445016434737093,3.1058746399834023
