,episode,score,avg_score,action,theta_k,EP(t) [W],PAPR [W],PAPR [dB]
67,,,,3038,"[-0.1383056640625, 0.125732421875, 1.8095703125, 5.0859375, 9.203125]",10.066421246249428,2.0132842492498857,3.0390509588502415
68,,,,2958,"[-0.01264190673828125, 0.1383056640625, 1.822265625, 5.07421875, 9.21875]",10.432272014227458,2.0864544028454914,3.194088981256218
69,,,,2740,"[0.113037109375, 0.125732421875, 1.9482421875, 5.0859375, 9.09375]",10.988529798635767,2.1977059597271533,3.419695858989655
70,,,,354,"[-0.01262664794921875, 0.125732421875, 2.07421875, 4.9609375, 9.21875]",9.92194897825,1.9843897956499998,2.976269850924835
71,,,,1538,"[-0.01262664794921875, 0.125732421875, 2.0625, 4.9609375, 9.234375]",9.936493832564915,1.987298766512983,2.9826316298002187
72,,,,1816,"[-0.01262664794921875, 0.25146484375, 2.0625, 4.97265625, 9.21875]",9.295257602942506,1.8590515205885014,2.6929142570371294
73,,,,2854,"[0.113037109375, 0.25146484375, 2.1875, 4.84765625, 9.34375]",9.261448868353302,1.8522897736706603,2.67708929031577
74,,,,1978,"[0.1256103515625, 0.1258544921875, 2.3125, 4.72265625, 9.359375]",9.256352548994581,1.8512705097989162,2.6746988300429697
75,,,,893,"[0.113037109375, 0.1258544921875, 2.1875, 4.734375, 9.375]",9.514475901491876,1.9028951802983751,2.794148661263379
76,,,,2230,"[0.1256103515625, 0.1258544921875, 2.3125, 4.72265625, 9.25]",9.127789606740052,1.8255579213480106,2.6139561681067813
77,,,,2695,"[0.251220703125, 0.11328125, 2.3125, 4.84765625, 9.125]",10.37618120990284,2.0752362419805683,3.170675433365421
78,,,,331,"[0.1256103515625, 0.11328125, 2.32421875, 4.8359375, 9.109375]",9.693167375829702,1.9386334751659404,2.8749570760397547
79,,,,2932,"[0.251220703125, 0.1258544921875, 2.32421875, 4.82421875, 9.109375]",10.180050610786587,2.0360101221573172,3.0877993279347375
80,4.0,-65.83843304128649,-68.58986856172669,876,"[-0.01256561279296875, 0.0, 1.4443359375, 4.5859375, 9.40625]",10.418392491066133,2.0836784982132266,3.188307102017594
81,,,,546,"[-0.13818359375, 0.1256103515625, 1.431640625, 4.7109375, 9.390625]",10.301960501148073,2.060392100229615,3.139498760788269
82,,,,790,"[-0.1507568359375, 0.113037109375, 1.4189453125, 4.72265625, 9.265625]",9.873483697031059,1.9746967394062116,2.9550040906876776
83,,,,2669,"[-0.0251007080078125, 0.1004638671875, 1.40625, 4.734375, 9.390625]",9.889200294648862,1.9778400589297727,2.961911687916409
84,,,,2281,"[-0.01253509521484375, 0.113037109375, 1.3935546875, 4.72265625, 9.375]",9.914458923327622,1.9828917846655243,2.9729901344633918
85,,,,2504,"[0.11309814453125, -0.01262664794921875, 1.267578125, 4.59765625, 9.5]",9.943540129353124,1.988708025870625,2.985710264320644
86,,,,973,"[0.10052490234375, -0.01262664794921875, 1.2802734375, 4.72265625, 9.515625]",9.601732884961574,1.9203465769923151,2.833796156265567
87,,,,2606,"[0.2261962890625, -0.1383056640625, 1.40625, 4.7109375, 9.5]",10.905011937700818,2.181002387540164,3.3865614100050263
88,,,,2464,"[0.23876953125, -0.01264190673828125, 1.4189453125, 4.7109375, 9.625]",9.855113675721313,1.9710227351442628,2.946916337623215
89,,,,1506,"[0.23876953125, -0.01264190673828125, 1.29296875, 4.69921875, 9.609375]",10.254297025263094,2.050859405052619,3.1193588869468103
90,,,,638,"[0.2261962890625, -0.1383056640625, 1.1669921875, 4.69921875, 9.625]",10.980897455887327,2.1961794911774652,3.4166783160791434
91,,,,328,"[0.10052490234375, -0.1383056640625, 1.1796875, 4.57421875, 9.640625]",10.615888169797401,2.12317763395948,3.2698633058670286
92,,,,1512,"[0.10052490234375, -0.1383056640625, 1.0537109375, 4.57421875, 9.640625]",11.354248789789162,2.2708497579578326,3.5618840174580315
93,,,,446,"[-0.0251312255859375, -0.125732421875, 1.0537109375, 4.69921875, 9.625]",10.85538311038736,2.171076622077472,3.3667515093402844
94,,,,2249,"[-0.01256561279296875, -0.125732421875, 1.1796875, 4.82421875, 9.75]",10.51757325376354,2.1035146507527083,3.229455411777829
95,,,,1298,"[-0.01256561279296875, -0.25146484375, 1.1669921875, 4.94921875, 9.765625]",10.61306227819618,2.122612455639236,3.268707083717354
96,,,,1945,"[7.748603820800781e-07, -0.377197265625, 1.1669921875, 5.07421875, 9.640625]",12.185074069679679,2.4370148139359356,3.86858169148236
97,,,,1730,"[7.748603820800781e-07, -0.36474609375, 1.29296875, 5.0625, 9.515625]",12.732451482608196,2.546490296521639,4.0594202562307995
98,,,,1160,"[-0.01256561279296875, -0.2391357421875, 1.2802734375, 5.0625, 9.390625]",12.001139650040063,2.400227930008013,3.8025248506348763
