,episode,score,avg_score,action,theta_k,EP(t) [W],PAPR [W],PAPR [dB]
159,,,,685,"[-0.41455078125, 0.32666015625, 1.0283203125, 4.5625, 10.21875]",13.280274802701953,2.6560549605403905,4.242370574476578
160,8.0,-62.20280235024007,-71.02143371420402,1077,"[-0.01256561279296875, 0.01256561279296875, 1.5830078125, 4.5859375, 9.421875]",10.642596398276112,2.1285192796552224,3.2807758827399875
161,,,,847,"[-0.0251312255859375, -7.748603820800781e-07, 1.595703125, 4.7109375, 9.421875]",9.890383131354865,1.978076626270973,2.962431111853665
162,,,,2347,"[-0.01256561279296875, 0.01256561279296875, 1.6083984375, 4.8359375, 9.421875]",10.217367147392398,2.0434734294784795,3.1036899511543767
163,,,,2716,"[0.11309814453125, -7.748603820800781e-07, 1.62109375, 4.84765625, 9.40625]",10.76283731046096,2.1525674620921915,3.329567712547336
164,,,,1022,"[0.10052490234375, 0.01256561279296875, 1.4951171875, 4.97265625, 9.40625]",10.922233119378882,2.1844466238757763,3.393414373543891
165,,,,338,"[-0.0251312255859375, 0.01256561279296875, 1.5078125, 4.97265625, 9.421875]",10.545836993354964,2.109167398670993,3.2411104983621666
166,,,,282,"[-0.1507568359375, 0.01256561279296875, 1.4951171875, 4.9609375, 9.421875]",10.142036211984818,2.0284072423969635,3.0715515252039376
167,,,,1747,"[-0.1507568359375, 0.0251312255859375, 1.62109375, 5.0859375, 9.421875]",10.494162225411364,2.0988324450822726,3.219777691775705
168,,,,1193,"[-0.163330078125, 0.1507568359375, 1.62109375, 5.09765625, 9.4375]",9.839056450189705,1.967811290037941,2.939834479445163
169,,,,1892,"[-0.1507568359375, 0.0251007080078125, 1.4951171875, 5.109375, 9.4375]",10.44252386290438,2.088504772580876,3.1983547203741987
170,,,,1567,"[-0.1507568359375, 0.0251007080078125, 1.4951171875, 5.12109375, 9.4375]",10.469351477359373,2.0938702954718744,3.2094977585978492
171,,,,2205,"[-0.13818359375, 0.0251007080078125, 1.5078125, 5.109375, 9.3125]",10.590346373337567,2.1180692746675134,3.259401602633613
172,,,,2728,"[-0.01251983642578125, 0.01253509521484375, 1.6337890625, 4.984375, 9.328125]",10.836712907044419,2.1673425814088834,3.3592756358391385
173,,,,1757,"[-0.01251983642578125, 0.13818359375, 1.5078125, 4.97265625, 9.328125]",10.034238512012243,2.0068477024024487,3.02514415578724
174,,,,757,"[-0.02508544921875, 0.1256103515625, 1.3818359375, 4.9609375, 9.328125]",9.899897431524362,1.9799794863048725,2.9666069075105224
175,,,,553,"[-0.1507568359375, 0.251220703125, 1.3818359375, 4.8359375, 9.34375]",9.852961468074792,1.9705922936149585,2.9459678006385626
176,,,,1243,"[-0.163330078125, 0.376953125, 1.5078125, 4.84765625, 9.359375]",10.22921957908797,2.045843915817594,3.1087249688108103
177,,,,2885,"[-0.03765869140625, 0.389404296875, 1.3818359375, 4.84765625, 9.234375]",9.733332457687817,1.9466664915375635,2.8929155332204877
178,,,,1681,"[-0.03765869140625, 0.40185546875, 1.3818359375, 4.8359375, 9.21875]",9.771309343399736,1.9542618686799471,2.9098275820702746
179,,,,11,"[-0.163330078125, 0.276123046875, 1.255859375, 4.8359375, 9.203125]",9.494306553048272,1.8988613106096541,2.7849324581311463
180,9.0,-71.88594864981253,-71.10788520776488,1123,"[-0.01256561279296875, 0.01256561279296875, 1.6962890625, 4.8359375, 9.4375]",10.224246316555938,2.0448492633111877,3.106612993727172
181,,,,2769,"[0.11309814453125, 0.01256561279296875, 1.5703125, 4.84765625, 9.5625]",10.344083243659773,2.0688166487319544,3.1572200252052465
182,,,,2170,"[0.1256103515625, 0.01256561279296875, 1.5576171875, 4.97265625, 9.4375]",11.04009322716816,2.208018645433632,3.4400273643702954
183,,,,431,"[-5.334615707397461e-05, 0.0251312255859375, 1.5576171875, 4.9609375, 9.421875]",10.56563825899085,2.11312765179817,3.2492573311337676
184,,,,2031,"[0.01251220703125, 0.01256561279296875, 1.544921875, 4.94921875, 9.40625]",10.648648342001762,2.129729668400352,3.2832448091627358
185,,,,2268,"[0.02508544921875, 0.0251312255859375, 1.4189453125, 4.9609375, 9.421875]",10.459359239601312,2.0918718479202623,3.205350752976131
186,,,,1213,"[0.01251983642578125, 0.1507568359375, 1.431640625, 4.9609375, 9.4375]",9.775922217767732,1.9551844435535464,2.911877331074018
