,episode,score,avg_score,action,theta_k,EP(t) [W],PAPR [W],PAPR [dB]
136,,,,456,"[0.3642578125, -0.226318359375, 2.068359375, 6.64453125]",9.71848651577206,2.429621628943015,3.855386450975607
137,,,,172,"[0.351806640625, -0.2388916015625, 2.193359375, 6.64453125]",10.121235236921887,2.5303088092304717,4.03173527484317
138,,,,578,"[0.4775390625, -0.226318359375, 2.068359375, 6.65625]",10.031001539772028,2.507750384943007,3.992843057484224
139,,,,351,"[0.4775390625, -0.10064697265625, 1.9423828125, 6.64453125]",8.993538123650877,2.2483845309127193,3.5187058864618184
140,7.0,-94.09669011465162,-62.19639785648072,401,"[0.01256561279296875, -0.01256561279296875, 1.9677734375, 6.26953125]",7.91164009271503,1.9779100231787574,2.9620653128251466
141,,,,514,"[0.13818359375, -0.13818359375, 1.9677734375, 6.39453125]",8.252309568184046,2.0630773920460115,3.145155199305418
142,,,,295,"[0.13818359375, -0.1507568359375, 2.09375, 6.26953125]",8.53983154986097,2.1349578874652426,3.293893128871117
143,,,,135,"[0.1256103515625, -0.2763671875, 2.09375, 6.14453125]",9.126534541544734,2.2816336353861835,3.582459105012526
144,,,,506,"[0.251220703125, -0.402099609375, 2.08203125, 6.1328125]",10.264099084134829,2.566024771033707,4.092608445063003
145,,,,212,"[0.2386474609375, -0.3896484375, 2.08203125, 6.1328125]",10.148498550516393,2.5371246376290983,4.043418026986579
146,,,,146,"[0.22607421875, -0.51513671875, 2.20703125, 6.12109375]",10.99831927814077,2.7495798195351924,4.392663316485642
147,,,,168,"[0.2135009765625, -0.52783203125, 2.21875, 6.1328125]",11.054091216149294,2.7635228040373234,4.414630526437621
148,,,,125,"[0.200927734375, -0.6533203125, 2.09375, 6.0078125]",11.444051936742952,2.861012984185738,4.565198287760499
149,,,,259,"[0.200927734375, -0.77880859375, 2.08203125, 6.1328125]",12.247240334902452,3.061810083725613,4.859782490180436
150,,,,390,"[0.2135009765625, -0.904296875, 2.09375, 6.0078125]",12.844084380596222,3.2110210951490554,5.066431587202665
151,,,,500,"[0.339111328125, -1.0302734375, 1.9677734375, 5.8828125]",13.575090948010605,3.393772737002651,5.306827565525785
152,,,,511,"[0.46484375, -1.15625, 1.9677734375, 5.87109375]",14.422257283021146,3.6055643207552865,5.569732474770089
153,,,,73,"[0.339111328125, -1.15625, 2.09375, 5.8828125]",14.230194922943857,3.5575487307359643,5.511508576937164
154,,,,141,"[0.32666015625, -1.2822265625, 2.10546875, 5.87109375]",14.669547052596014,3.6673867631490036,5.643567131359726
155,,,,98,"[0.2010498046875, -1.26953125, 2.23046875, 5.8828125]",14.30124409259297,3.5753110231482426,5.533138278885992
156,,,,357,"[0.2010498046875, -1.1435546875, 2.21875, 5.8828125]",13.8049039167432,3.4512259791858,5.379733969328359
157,,,,517,"[0.32666015625, -1.26953125, 2.23046875, 5.8828125]",14.620847837476921,3.6552119593692303,5.629125660039758
158,,,,500,"[0.452392578125, -1.3955078125, 2.10546875, 5.7578125]",15.169278746110479,3.7923196865276196,5.789049405444052
159,,,,534,"[0.578125, -1.408203125, 2.09375, 5.8828125]",15.514437532045552,3.878609383011388,5.886760437545248
